Date,Open,High,Low,Close,Adj Close,Volume
2017-11-09,308.64499,329.452,307.056,320.884,320.884,893249984
2017-11-10,320.67099,324.71799,294.54199,299.25299,299.25299,885985984
2017-11-11,298.586,319.453,298.19199,314.681,314.681,842300992
2017-11-12,314.69,319.15302,298.513,307.90799,307.90799,1613479936
2017-11-13,307.02499,328.41501,307.02499,316.716,316.716,1041889984
2017-11-14,316.763,340.177,316.763,337.63101,337.63101,1069680000
2017-11-15,337.96399,340.91199,329.81299,333.35699,333.35699,722665984
2017-11-16,333.44299,336.159,323.60599,330.92401,330.92401,797254016
2017-11-17,330.16699,334.96399,327.52301,332.39401,332.39401,621732992
2017-11-18,331.98001,349.616,327.68701,347.612,347.612,649638976
2017-11-19,347.401,371.29099,344.73999,354.38599,354.38599,1181529984
2017-11-20,354.09399,372.13699,353.289,366.73001,366.73001,807027008
2017-11-21,367.44299,372.47,350.69299,360.401,360.401,949912000
2017-11-22,360.31201,381.42001,360.147,380.65201,380.65201,800819008
2017-11-23,381.439,425.548,376.08801,410.16599,410.16599,1845680000
2017-11-24,412.50101,480.97299,402.758,474.91101,474.91101,2292829952
2017-11-25,475.67599,485.19199,461.05301,466.276,466.276,1422080000
2017-11-26,465.974,472.72299,451.60599,471.32999,471.32999,1197779968
2017-11-27,471.53101,493.405,468.48499,480.35501,480.35501,1396480000
2017-11-28,480.51801,482.48001,466.34698,472.90201,472.90201,1346499968
2017-11-29,473.28101,522.30701,425.07101,427.52301,427.52301,2675940096
2017-11-30,431.215,465.49701,401.24301,447.11401,447.11401,1903040000
2017-12-01,445.20901,472.60901,428.31201,466.54001,466.54001,1247879936
2017-12-02,466.85101,476.23901,456.65302,463.44901,463.44901,943649984
2017-12-03,463.70499,482.814,451.85199,465.853,465.853,990556992
2017-12-04,466.05399,474.77701,453.31201,470.20401,470.20401,1005550016
2017-12-05,470.29401,473.55801,457.66,463.28101,463.28101,1216720000
2017-12-06,462.604,462.70801,420.20999,428.58801,428.58801,1998259968
2017-12-07,426.36899,441.397,414.41101,434.40799,434.40799,2129570048
2017-12-08,434.98901,466.06201,422.367,456.03101,456.03101,2336379904
2017-12-09,457.34399,504.147,456.25299,473.50201,473.50201,2003849984
2017-12-10,472.789,472.789,429.51401,441.72101,441.72101,1404179968
2017-12-11,440.358,516.96899,439.104,515.13599,515.13599,1771440000
2017-12-12,522.28601,657.31799,504.49399,651.43103,651.43103,5179829760
2017-12-13,644.90601,747.99298,597.79797,702.76703,702.76703,4524539904
2017-12-14,700.59399,753.12097,664.98901,695.81598,695.81598,3821580032
2017-12-15,696.37598,697.13202,621.06097,684.448,684.448,2758710016
2017-12-16,686.19202,718.38501,680.78601,696.20898,696.20898,2165690112
2017-12-17,696.237,735.82501,696.237,719.97498,719.97498,2147389952
2017-12-18,721.73199,803.92798,689.23102,794.64502,794.64502,3249230080
2017-12-19,793.901,881.94397,785.34198,826.823,826.823,4096549888
2017-12-20,827.51599,845.06201,756.00403,819.086,819.086,3969939968
2017-12-21,820.23602,880.54303,792.68903,821.06299,821.06299,3569060096
2017-12-22,822.64301,827.68298,543.76202,674.85999,674.85999,4977710080
2017-12-23,681.31598,763.89502,679.73102,719.38702,719.38702,2480339968
2017-12-24,721.76898,721.76898,614.922,694.14801,694.14801,2300549888
2017-12-25,698.87,782.521,698.87,765.83398,765.83398,2491760128
2017-12-26,763.37,786.78998,760.935,773.836,773.836,2201159936
2017-12-27,774.96997,789.25299,738.41302,762.84198,762.84198,2100029952
2017-12-28,762.20801,763.31897,701.18701,737.02301,737.02301,2389149952
2017-12-29,740.38898,770.117,729.60797,753.59198,753.59198,2648969984
2017-12-30,753.815,753.815,685.23102,717.25702,717.25702,3187780096
2017-12-31,712.21198,760.34802,710.11902,756.73297,756.73297,2554269952
2018-01-01,755.75702,782.53003,742.00403,772.64099,772.64099,2595760128
2018-01-02,772.34601,914.83002,772.34601,884.44397,884.44397,5783349760
2018-01-03,886,974.47101,868.45099,962.71997,962.71997,5093159936
2018-01-04,961.71301,1045.08,946.086,980.922,980.922,6502859776
2018-01-05,975.75,1075.39,956.32501,997.71997,997.71997,6683149824
2018-01-06,995.15399,1060.71,994.62201,1041.6801,1041.6801,4662219776
2018-01-07,1043.01,1153.17,1043.01,1153.17,1153.17,5569880064
2018-01-08,1158.26,1266.9301,1016.05,1148.53,1148.53,8450970112
2018-01-09,1146,1320.98,1145.49,1299.74,1299.74,7965459968
2018-01-10,1300.34,1417.38,1226.6,1255.8199,1255.8199,9214950400
2018-01-11,1268.09,1337.3,1135.17,1154.9301,1154.9301,7235899904
