Date,Open,High,Low,Close,Adj Close,Volume
2014-09-17,465.86401,468.17401,452.422,457.33402,457.33402,21056800
2014-09-18,456.85998,456.85998,413.104,424.44,424.44,34483200
2014-09-19,424.103,427.83499,384.53201,394.79599,394.79599,37919700
2014-09-20,394.673,423.29599,389.883,408.90399,408.90399,36863600
2014-09-21,408.08499,412.426,393.181,398.82101,398.82101,26580100
2014-09-22,399.10001,406.91598,397.13,402.15201,402.15201,24127600
2014-09-23,402.09201,441.55701,396.19699,435.79098,435.79098,45099500
2014-09-24,435.75101,436.112,421.13199,423.20499,423.20499,30627700
2014-09-25,423.15601,423.51999,409.46799,411.574,411.574,26814400
2014-09-26,411.42899,414.93799,400.009,404.42499,404.42499,21460800
2014-09-27,403.556,406.62299,397.37201,399.51999,399.51999,15029300
2014-09-28,399.47101,401.017,374.332,377.181,377.181,23613300
2014-09-29,376.92801,385.211,372.23999,375.46701,375.46701,32497700
2014-09-30,376.08801,390.97699,373.44299,386.944,386.944,34707300
2014-10-01,387.427,391.379,380.78,383.61499,383.61499,26229400
2014-10-02,383.98801,385.49701,372.94601,375.07199,375.07199,21777700
2014-10-03,375.181,377.69501,357.85901,359.51199,359.51199,30901200
2014-10-04,359.892,364.487,325.88599,328.866,328.866,47236500
2014-10-05,328.91598,341.801,289.29599,320.51001,320.51001,83308096
2014-10-06,320.38901,345.134,302.56,330.07901,330.07901,79011800
2014-10-07,330.58402,339.24701,320.48199,336.18701,336.18701,49199900
2014-10-08,336.116,354.36401,327.18799,352.94,352.94,54736300
2014-10-09,352.74799,382.72601,347.68701,365.026,365.026,83641104
2014-10-10,364.68701,375.06699,352.96301,361.56201,361.56201,43665700
2014-10-11,361.362,367.19101,355.95099,362.29901,362.29901,13345200
2014-10-12,362.60599,379.43301,356.14401,378.54901,378.54901,17552800
2014-10-13,377.92099,397.22601,368.897,390.414,390.414,35221400
2014-10-14,391.69199,411.698,391.324,400.87,400.87,38491500
2014-10-15,400.95499,402.22699,388.76599,394.77301,394.77301,25267100
2014-10-16,394.51801,398.80701,373.07001,382.556,382.556,26990000
2014-10-17,382.75601,385.478,375.38901,383.758,383.758,13600700
2014-10-18,383.97601,395.15799,378.97101,391.44199,391.44199,11416800
2014-10-19,391.254,393.93899,386.457,389.54599,389.54599,5914570
2014-10-20,389.23099,390.08402,378.25201,382.845,382.845,16419000
2014-10-21,382.42099,392.646,380.83402,386.47501,386.47501,14188900
2014-10-22,386.11801,388.57599,382.24899,383.15799,383.15799,11641300
2014-10-23,382.96201,385.048,356.44699,358.41699,358.41699,26456900
2014-10-24,358.591,364.345,353.30499,358.345,358.345,15585700
2014-10-25,358.61099,359.86099,342.87701,347.271,347.271,18127500
2014-10-26,347.487,359.22101,343.931,354.70401,354.70401,11272500
2014-10-27,354.77701,358.63199,349.80899,352.98901,352.98901,13033000
2014-10-28,353.215,359.98401,352.67899,357.61801,357.61801,7845880
2014-10-29,357.08899,357.83301,335.34299,335.591,335.591,18192700
2014-10-30,335.70902,350.91299,335.07199,345.30499,345.30499,30177900
2014-10-31,345.009,348.04501,337.142,338.32101,338.32101,12545400
2014-11-01,338.64999,340.52899,321.05499,325.74899,325.74899,16677200
2014-11-02,326.07501,329.04999,320.62601,325.892,325.892,8603620
2014-11-03,325.569,334.00201,325.48099,327.55399,327.55399,12948500
2014-11-04,327.16101,331.767,325.077,330.492,330.492,15655500
2014-11-05,330.68301,343.36899,330.68301,339.48599,339.48599,19817200
2014-11-06,339.45801,352.966,338.42401,349.29001,349.29001,18797000
2014-11-07,349.81799,352.73199,341.776,342.41501,342.41501,16834200
2014-11-08,342.15399,347.03201,342.15399,345.48801,345.48801,8535470
2014-11-09,345.37601,363.62601,344.255,363.26401,363.26401,24205600
2014-11-10,362.26502,374.81601,357.56101,366.92401,366.92401,30450100
2014-11-11,365.85699,371.31,363.73498,367.69501,367.69501,15838900
2014-11-12,367.98498,429.71799,367.98498,423.56101,423.56101,45783200
2014-11-13,427.27301,457.09299,401.12299,420.73498,420.73498,58945000
2014-11-14,418.41699,419.25201,384.789,397.81799,397.81799,29589200
2014-11-15,399.64999,405.52801,371.008,376.133,376.133,15727500
2014-11-16,374.73001,390.79901,374.60199,387.88199,387.88199,11905600
2014-11-17,388.349,410.199,377.50201,387.40799,387.40799,41518800
2014-11-18,387.785,392.40201,371.117,375.198,375.198,32222500
2014-11-19,373.896,386.48099,373.896,380.55499,380.55499,18931800
2014-11-20,380.30701,382.02499,356.78101,357.84,357.84,25233200
2014-11-21,357.879,357.879,344.112,350.84799,350.84799,29850100
2014-11-22,351.604,364.841,350.87799,352.92001,352.92001,15273000
2014-11-23,353.17499,370.845,353.17499,367.573,367.573,15151600
2014-11-24,366.948,387.20902,366.66901,376.901,376.901,30930100
2014-11-25,376.88599,394.70099,374.784,375.34799,375.34799,25442200
2014-11-26,376.01901,377.698,365.81601,368.37,368.37,18601700
2014-11-27,370.50201,373.992,368.28201,369.67001,369.67001,8748030
2014-11-28,369.37399,382.83801,358.45499,376.44699,376.44699,22946500
2014-11-29,376.15201,387.60101,372.14499,375.491,375.491,15375600
2014-11-30,375.51001,382.52701,373.30899,378.047,378.047,9194440
2014-12-01,378.24899,383.66199,376.66901,379.245,379.245,11763000
2014-12-02,379.25,384.03799,377.86301,381.315,381.315,12364100
2014-12-03,381.72199,383.026,374.34601,375.01001,375.01001,13340100
2014-12-04,375.71799,378.655,367.759,369.604,369.604,14529600
2014-12-05,369.44199,379.19199,365.75601,376.854,376.854,15181800
2014-12-06,376.75699,378.448,370.94501,374.785,374.785,7009320
2014-12-07,374.836,376.29199,373.27499,375.095,375.095,6491650
2014-12-08,374.965,376.02899,361.88599,361.909,361.909,18898700
2014-12-09,361.89499,363.06699,344.95099,352.21899,352.21899,32915500
2014-12-10,352.20499,352.384,346.36499,346.36499,346.36499,16427700
2014-12-11,344.34,361.35699,338.763,350.50601,350.50601,32431300
2014-12-12,350.83301,352.983,349.29098,352.54199,352.54199,16989800
2014-12-13,352.38101,352.38101,346.58801,347.37601,347.37601,11675900
2014-12-14,346.72699,353.31601,345.418,351.63199,351.63199,12415200
2014-12-15,351.36099,351.815,344.93399,345.345,345.345,17264200
2014-12-16,345.673,345.85901,327.06201,327.06201,327.06201,30864900
2014-12-17,326.85501,333.95401,315.15201,319.776,319.776,37567900
2014-12-18,319.785,323.70902,304.23199,311.396,311.396,39173000
2014-12-19,311.17899,318.53299,306.76901,317.84299,317.84299,23823100
2014-12-20,317.61899,330.32501,316.04401,329.95599,329.95599,20856700
2014-12-21,329.543,329.629,318.90301,320.84299,320.84299,15207600
2014-12-22,321.06799,334.117,320.42499,331.88599,331.88599,22315100
2014-12-23,332.017,336.28699,329.60199,334.57199,334.57199,16574200
2014-12-24,334.38501,334.741,321.35699,322.534,322.534,15092300
2014-12-25,322.28601,322.67001,316.95801,319.008,319.008,9883640
2014-12-26,319.15201,331.42401,316.62701,327.92401,327.92401,16410500
2014-12-27,327.58301,328.91101,312.63,315.86301,315.86301,15185200
2014-12-28,316.16,320.02801,311.078,317.23901,317.23901,11676600
2014-12-29,317.70099,320.267,312.30701,312.67001,312.67001,12302500
2014-12-30,312.71899,314.80899,309.37299,310.737,310.737,12528300
2014-12-31,310.914,320.19299,310.211,320.19299,320.19299,13942900
2015-01-01,320.435,320.435,314.00299,314.24899,314.24899,8036550
2015-01-02,314.07901,315.83899,313.565,315.03201,315.03201,7860650
2015-01-03,314.84601,315.14999,281.082,281.082,281.082,33054400
2015-01-04,281.146,287.23001,257.612,264.19501,264.19501,55629100
2015-01-05,265.08402,278.341,265.08402,274.474,274.474,43962800
2015-01-06,274.61099,287.55301,272.69601,286.18899,286.18899,23245700
2015-01-07,286.077,298.754,283.07901,294.33701,294.33701,24866800
2015-01-08,294.13501,294.13501,282.17499,283.349,283.349,19982500
2015-01-09,282.383,291.11401,280.53299,290.40799,290.40799,18718600
2015-01-10,287.30301,288.12701,273.966,274.79599,274.79599,15264300
2015-01-11,274.608,279.638,265.039,265.66,265.66,18200800
2015-01-12,266.146,272.203,265.20001,267.79599,267.79599,18880300
