Date,Open,High,Low,Close,Adj Close,Volume
2014-09-17,5.0858898,5.1707702,4.96595,5.0585499,5.0585499,3071840
2014-09-18,5.0654302,5.0654302,4.5799599,4.6852298,4.6852298,4569260
2014-09-19,4.6872902,4.7558198,4.2543502,4.3277702,4.3277702,3917450
2014-09-20,4.3291998,4.6160798,4.2021899,4.2864399,4.2864399,5490660
2014-09-21,4.2630701,4.3001299,4.1549902,4.2459202,4.2459202,2931220
2014-09-22,4.2459302,4.4168801,4.2101302,4.2423501,4.2423501,1855960
2014-09-23,4.2399902,4.88135,4.18887,4.7465701,4.7465701,4661670
2014-09-24,4.7442002,4.74512,4.6276898,4.66679,4.66679,2662290
2014-09-25,4.6658802,4.67132,4.4487,4.5146499,4.5146499,2046960
2014-09-26,4.5099301,4.5518198,4.3888001,4.4335899,4.4335899,1548350
2014-09-27,4.4343901,4.4892402,4.3979902,4.4218001,4.4218001,889525
2014-09-28,4.4246202,4.4576101,4.2027798,4.2332301,4.2332301,1741170
2014-09-29,4.2376299,4.3302498,4.1981001,4.2467899,4.2467899,1712650
2014-09-30,4.2521901,4.5490098,4.2259302,4.47473,4.47473,2456420
2014-10-01,4.4709601,4.5037398,4.38486,4.4285598,4.4285598,1172180
2014-10-02,4.43015,4.46348,4.2862301,4.32266,4.32266,1124950
2014-10-03,4.3193598,4.3403101,4.1640401,4.1751199,4.1751199,1471270
2014-10-04,4.17313,4.28404,3.88801,3.9382,3.9382,6948810
2014-10-05,3.94207,4.0434198,3.4806001,3.6991401,3.6991401,8143680
2014-10-06,3.7030499,3.91486,3.5722499,3.8223701,3.8223701,9482680
2014-10-07,3.8133299,3.9498601,3.68821,3.8586299,3.8586299,7096400
2014-10-08,3.8554699,3.9298899,3.7478299,3.9078901,3.9078901,5850860
2014-10-09,3.9086201,4.02876,3.8652899,3.90066,3.90066,8316140
2014-10-10,3.89886,3.91589,3.77425,3.80739,3.80739,6313690
2014-10-11,3.7959199,3.8389699,3.6779201,3.77266,3.77266,3498570
2014-10-12,3.7765801,3.85147,3.6960399,3.8503301,3.8503301,2712090
2014-10-13,3.8464401,3.89574,3.7911799,3.8617799,3.8617799,4200710
2014-10-14,3.8645201,4.2291098,3.8645201,4.0759101,4.0759101,8247860
2014-10-15,4.0769901,4.0769901,3.9927499,4.0564198,4.0564198,4837180
2014-10-16,4.0577402,4.0967999,3.95876,3.99089,3.99089,4204880
2014-10-17,3.9914401,4.0160298,3.9539101,3.9932699,3.9932699,3561280
2014-10-18,3.9916301,4.0877299,3.95471,4.0557599,4.0557599,2386140
2014-10-19,4.0564299,4.06146,3.9744401,3.98894,3.98894,1576340
2014-10-20,3.9835701,3.9835701,3.87748,3.9098301,3.9098301,2252890
2014-10-21,3.9117999,3.9699399,3.9003601,3.9400101,3.9400101,1948840
2014-10-22,3.9409499,3.95996,3.8385799,3.8433199,3.8433199,2094200
2014-10-23,3.8469701,3.86606,3.7265699,3.73965,3.73965,3191780
2014-10-24,3.73949,3.77981,3.7244999,3.74753,3.74753,3557710
2014-10-25,3.7487299,3.75984,3.62904,3.6675501,3.6675501,2370430
2014-10-26,3.6689501,3.76737,3.66153,3.72718,3.72718,1986590
2014-10-27,3.7240601,3.8933201,3.7130699,3.8073101,3.8073101,2694530
2014-10-28,3.8122699,3.89658,3.7946801,3.8460701,3.8460701,2222000
2014-10-29,3.85288,3.8533299,3.7204001,3.7269499,3.7269499,2551500
2014-10-30,3.7344999,3.81917,3.7195301,3.7858601,3.7858601,2667440
2014-10-31,3.7846501,3.8045399,3.7453201,3.7539999,3.7539999,2303900
2014-11-01,3.75666,3.7571499,3.5590999,3.57059,3.57059,2476220
2014-11-02,3.57688,3.62291,3.5545001,3.5850999,3.5850999,2031400
2014-11-03,3.5859101,3.6617501,3.55639,3.5780599,3.5780599,2034500
2014-11-04,3.58042,3.61953,3.5476501,3.5917599,3.5917599,2336120
2014-11-05,3.5903101,3.6710899,3.5903101,3.64485,3.64485,2855540
2014-11-06,3.6421399,3.6674099,3.6187501,3.64956,3.64956,2461750
2014-11-07,3.6496699,3.6619599,3.5549901,3.5573699,3.5573699,2417010
2014-11-08,3.5566499,3.5787499,3.53233,3.5562601,3.5562601,1508220
2014-11-09,3.5548401,3.6373,3.5469401,3.63146,3.63146,1873830
2014-11-10,3.6321599,3.7310901,3.59356,3.6956301,3.6956301,3545550
2014-11-11,3.6985099,3.7377999,3.67436,3.67589,3.67589,2783960
2014-11-12,3.6797299,4.14151,3.6797299,4.0686102,4.0686102,8733140
2014-11-13,4.1329899,4.3502202,4.0193801,4.0976601,4.0976601,13963000
2014-11-14,4.0854998,4.0911999,3.86164,3.9893701,3.9893701,7587850
2014-11-15,3.99226,4.0376601,3.8097501,3.8543301,3.8543301,3891770
2014-11-16,3.8411901,3.90095,3.82599,3.88363,3.88363,2991050
2014-11-17,3.8805599,3.99699,3.8304801,3.87744,3.87744,3967100
